"Date","Country/Location","Rating","Author","Title","Body","Image links","Image Video Links","Verified Purchase","URL","Helpful count","Variation information","Styles"
"05/18/2017","United States 🇺🇸 ","3","JD","I must say it sad to see characters (birdo and diddy) removed seeing as ...","I never played 8 on the WiiU. I must say it sad to see characters (birdo and diddy) removed seeing as though the are pretty much series regulars, and it really irritates me that they added a peach and mario gold and coon characters instead of giving us character variety. I like having coon and gold peach/mario as an option but it should have been a skin option rather than a separate character.","","","true","https://www.amazon.com/gp/customer-reviews/R1I6WNJCNG1YIO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","1","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/18/2017","United States 🇺🇸 ","5","Cody Blaine","Worth buying even if you have the Wii U version","I have Mario Kart 8 for the Wii U and I have zero regrets for buying this version.","","","true","https://www.amazon.com/gp/customer-reviews/R2XDMUKRTWIZR5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/18/2017","United States 🇺🇸 ","5","Lindsey Giarrosso","Five Stars","I did not expect to love this. I love this.","","","true","https://www.amazon.com/gp/customer-reviews/R1AV3UYQN7XP26/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/18/2017","United States 🇺🇸 ","5","Amazon Customer","fun as ever!","awesome game.... awesome console.","","","true","https://www.amazon.com/gp/customer-reviews/R3HRPN8GDJN78W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/18/2017","United States 🇺🇸 ","5","R","Five Stars","love it thank you","","","true","https://www.amazon.com/gp/customer-reviews/R2J6GYMKLWHU6U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/17/2017","United States 🇺🇸 ","5","Charles Leo Stirens II","Some of the best fun Mario Kart has ever had to offer","Some of the best fun Mario Kart has ever had to offer.Thanks to the addition of all of Mario Kart 8 (Wii U)'s original DLC content, this is the most content packed Mario Kart to date, including several nostalgia-filled tracks for previous fans to enjoy. The newly added (from 8) battle mode is a great addition, though for many the real action is in the Online/Offline race offerings with up to 12 people competing.If you've got a Switch, just buy this already, it's not like you don't have two controllers by default!","","","true","https://www.amazon.com/gp/customer-reviews/R3BLK2SQLDK306/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","1","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/17/2017","United States 🇺🇸 ","5","Hammer","Five Stars","Good","","","true","https://www.amazon.com/gp/customer-reviews/RU3QS4K0PXNMM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/17/2017","United States 🇺🇸 ","4","Joshua M.",""Smart" steering","Disclaimer: this is the first Mario kart I've ever played.When I was playing, I noticed the game forced me to stay on the track via smart steering or something (read the back of the case). I explored and endeavored to find a settings screen, but I couldn't. So I could not find a way to turn that off, especially since it did mess me up multiple times during my racing.","","","true","https://www.amazon.com/gp/customer-reviews/R1M5RXQLQKEHST/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/17/2017","United States 🇺🇸 ","5","KandK","Awesome!","The Nintendo switch is worth buying for Zelda and this game. Super fun and addicting.","","","true","https://www.amazon.com/gp/customer-reviews/R1SQMZNMQYSJ4G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/17/2017","United States 🇺🇸 ","5","Saw513","Family time","Great for family fun!","","","true","https://www.amazon.com/gp/customer-reviews/R3O06P2R9C9LVK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/17/2017","United States 🇺🇸 ","5","Martwal","Great for Adults and Children!","Have been enjoying Mario Kart since I first played it on the N64 back in the late 90's. I did not own a WiiU for varying reasons, therefore could not own Mario Kart 8. One of the most enticing parts about purchasing this game is that is already comes with some new content, as well as the DLC from the WiiU version of Mario Kart 8. This is a great game to enjoy by yourself, with friends, with family, and will definitely keep children busy. The Joy-Cons that come with the switch act as two controllers, so you are already guaranteed to be able to have two people enjoy this game at the same time. I would recommend also investing in a Pro-Controller or second pair of Joy-Cons if you find playing the game with just one Joy Con difficult. Overall the game's graphics are nice, keeping that cartoon feel Nintendo has done so well with for so long.","","","true","https://www.amazon.com/gp/customer-reviews/R1MI4XA0K2M0OX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","11","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/17/2017","United States 🇺🇸 ","5","Patrick H","vroom vroom mushroom","incredibly fun and even better with friends!","","","true","https://www.amazon.com/gp/customer-reviews/RQ23PTHVVQLAT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/17/2017","United States 🇺🇸 ","4","Shedwreck","Must Own","Great game. Very fun game, enjoy playing solo or with friends. I did order early and select release day delivery but was dissapointed to have to wait 3 extra days for a reason noone could explain. Past that i enjoy the game very much and think it is a must have for anyone that owns a switch!","","","true","https://www.amazon.com/gp/customer-reviews/R2P7PRP4OBOVU0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/17/2017","United States 🇺🇸 ","5","Amazon Customer","Five Stars","Love it!!","","","false","https://www.amazon.com/gp/customer-reviews/R2XI8GCODR2GRG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/17/2017","United States 🇺🇸 ","4","Thisisacomputernerd","Is it worth a repurchase?","If you have the Wii U version and are on the edge about repurchasing, I'll give you my two cents.  First off the mobile application should speak for itself.  Also the game does look remastered very well with a lot higher contrasts and great colors.  All the characters are unlocked and all DLC from Wii U is included.  I wasn't really digging buying it until I played it for around 30 mins.  It sold me on why the switch is going to be a great console.  Great graphics and great game. Hope this helps.","","","true","https://www.amazon.com/gp/customer-reviews/R36HWLCCB2UE4O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","1","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/16/2017","United States 🇺🇸 ","5","Red","It's everything you love about MK8","the way Mario Kart 8 was meant to be played... ON THE SWITCH! It's everything you love about MK8, but with everything unlocked and able to be played on the go.","","","true","https://www.amazon.com/gp/customer-reviews/R15JIU6TPRCNVK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","1","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/16/2017","United States 🇺🇸 ","4","ellerysammy","Good, but...","All is good with this game, I don't give 5 stars because is not possible to play on multiplayer with a horizontal split screen, only vertical.","","","true","https://www.amazon.com/gp/customer-reviews/R1U0UPZD8MM0AD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/16/2017","United States 🇺🇸 ","5","Jlab74","Tons of fun!","A great flagship title for the Switch. Fans of Mario Kart unite!","","","true","https://www.amazon.com/gp/customer-reviews/RTCJX4JEJ1WTU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/16/2017","United States 🇺🇸 ","5","Rohit Bhatti","LOL","LoL It's Mario Kart","","","true","https://www.amazon.com/gp/customer-reviews/R17BFINRGGJMBY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/16/2017","United States 🇺🇸 ","5","Mike","The pinnacle of the series","Mario Kart never gets old in any version of it. MK8D is quite simply the pinnacle of the series as far as I'm concerned. If you've never played it on Wii U you really owe it to yourself to get this if you have a Switch. Even if you've played it on Wii U, as I have, I still recommend it because of the portability of the Switch. It's the best kart racing game ever made.","","","true","https://www.amazon.com/gp/customer-reviews/R2DAPZTM9G289I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/16/2017","United States 🇺🇸 ","5","Michelle G.","Five Stars","Love this game - I'm addicted!","","","true","https://www.amazon.com/gp/customer-reviews/R2SST855R0ATBY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/16/2017","United States 🇺🇸 ","5","tengps","Five Stars","The kids cannot stop playing this game.","","","true","https://www.amazon.com/gp/customer-reviews/R22FYRMVVIWDTM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/16/2017","United States 🇺🇸 ","5","WilliamB","First Mario Kart game I played from the N64...","Great Mario Kart fun again. Looks amazing, lots of options and it feels right. I have not owned a Mario Kart game sience the Nintendo (ULTRA) 64. Did a few min's on Mario Kart 7, like 20 min, and Double Dash on emulation, but this is the first I owned and really played. Pick it up.","","","true","https://www.amazon.com/gp/customer-reviews/R1GFLMO9FV45JB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/16/2017","United States 🇺🇸 ","5","Yniiro","Fun!","This is the game we get together and play as a family. Although I was never able to beat my daughters, we all had a great Mother's Day race!","","","true","https://www.amazon.com/gp/customer-reviews/RTAK05LTB0DEH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/16/2017","United States 🇺🇸 ","4","john bryant","A good Mario kart","This is a really good mario Kart game","","","false","https://www.amazon.com/gp/customer-reviews/R3T1ITPCWH75N5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/16/2017","United States 🇺🇸 ","2","Emmanuel","Its ok I guess. It has a very strong drive assist though, making it hard to tell who truly is driving good or not. It seem like","Its ok I guess. It has a very strong drive assist though, making it hard to tell who truly is driving good or not. It seem like it was made mainly for kinds under 10 years old.","","","true","https://www.amazon.com/gp/customer-reviews/R1ZXLT42JJWXL5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/15/2017","United States 🇺🇸 ","5","Prime Beta 6","Five Stars","A prime choice for anyone who is playing the switch.","","","true","https://www.amazon.com/gp/customer-reviews/RH1I531E5XW3U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/15/2017","United States 🇺🇸 ","5","Sliph","Warning- Fan boy writing a review- I love nintendo. I love mario cart also","Warning- Fan boy writing a review-I love nintendo. I love mario cart also. I have played all of them. This one was exactly what I expected. I try not to hype myself up for unrealistic things like them making a new game when they have many reviews and have stated exactly what you get with this game. This game is the same as the nintendo WII mario cart with added bonuses, like they added new maps, New Amiibos, New commands, and some other little things. I loved the mario cart on my WII U so I got this one knowing I would also love this one. However, I will give fair cons on this review so people will be not caught off guard. The online mode has issues, the network does go down and I have a very good internet provider. They have also warned people if you want to continue to play online they will be adding a SUB fee in the future. We have no idea how much that will be for. For now though I really like this game, If you can look past those cons and enjoyed the WII U version of this game you should be happy with the switch version as well. GL HF!","https://images-na.ssl-images-amazon.com/images/I/51IUmYPjW6L._SY1600.jpg","","true","https://www.amazon.com/gp/customer-reviews/R30PXQK1DKOCXC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","1","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/15/2017","United States 🇺🇸 ","5","Roger M. Levy","Best Mario Kart to date","Best Mario Kart to date.  Great graphics, fun as all get out.  Online works well, but doesn't support audio chat.  I hope they add more SNES tracks!","","","true","https://www.amazon.com/gp/customer-reviews/R2SDV4WOKGZJCJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/15/2017","United States 🇺🇸 ","5","Bear","Incredible graphics and THREE RAINBOW ROADS to choose from.  Great game","INCREDIBLE GRAPHICS in this all new game.  It even include THREE RAINBOW ROADS to choose from. This game does so much more than all the prior Mario carts and is a pleasure to play.","","","true","https://www.amazon.com/gp/customer-reviews/RANAFZVHARL5D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
"05/15/2017","United States 🇺🇸 ","5","Meagan","Great new version of the best game","Mario Kart has always been my favorite and this version is great. Controls are similiar enough to older versions that it is easy to quickly figure out the game mechanics.","","","true","https://www.amazon.com/gp/customer-reviews/RH1QWK30C2KVO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N1037CV","0","B01N1037CV","Platform For Display: Nintendo Switch | Edition: Standard"
